TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-26T16:17:50.595490;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:17:55.097684;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:17:58.058140;02;;2;Submit Clicked;5,8,15,20;r,e,r,n;;;;
2017-09-26T16:17:58.058522;02;;2;Run Clicked;5,8,15,20;r,e,r,n;;;;
2017-09-26T16:17:58.084101;02;11;3;Sequence Generated;5,8,15,20;Rendezvous->Flock East->Rendezvous->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:18:04.905475;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T16:18:05.834528;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:18:07.049709;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:07.620367;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:08.305703;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T16:18:08.906822;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:18:09.539267;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:10.290363;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:12.585874;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:18:15.857731;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:18:16.434637;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:18:17.097548;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:17.842324;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:23.409800;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:18:25.673614;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:18:26.738729;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:18:28.387480;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:18:29.290507;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:18:30.481753;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:31.186742;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:18:31.849564;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:18:35.225781;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:18:37.219466;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:18:37.849579;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:18:39.669224;02;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-26T16:18:39.669622;02;;3;Run Clicked;5,8,15,20;e,r,e,n,r;;;;
2017-09-26T16:18:42.305833;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:18:44.270832;02;;3;Submit Clicked;5,8,15,20,25;e,r,e,n,r;;;;
2017-09-26T16:18:44.271279;02;;3;Run Clicked;5,8,15,20,25;e,r,e,n,r;;;;
2017-09-26T16:18:44.330461;02;11;4;Sequence Generated;5,8,15,20,25;Flock East->Rendezvous->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:18:51.449825;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:18:56.831751;02;;4;Submit Clicked;3,6,13,18,23;e,r,e,n,r;;;;
2017-09-26T16:18:56.831856;02;;4;Run Clicked;3,6,13,18,23;e,r,e,n,r;;;;
2017-09-26T16:18:56.874728;02;11;5;Sequence Generated;3,6,13,18,23;Flock East->Rendezvous->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:18:59.481800;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:19:00.033828;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:19:03.051759;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:19:05.714840;02;;5;Submit Clicked;2,9,16,21,26;e,r,e,n,r;;;;
2017-09-26T16:19:05.715174;02;;5;Run Clicked;2,9,16,21,26;e,r,e,n,r;;;;
2017-09-26T16:19:05.771077;02;11;6;Sequence Generated;2,9,16,21,26;Flock East->Rendezvous->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:19:11.505601;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:19:13.477027;02;;;Next Clicked;;;;;;
2017-09-26T16:19:22.657861;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:19:23.378554;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:19:24.354021;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:19:26.201853;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:19:27.250681;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:19:35.249619;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:19:35.729863;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:19:36.634587;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:19:37.505688;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:19:38.594623;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:19:39.434782;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:19:40.226635;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:19:44.185672;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:19:48.337670;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:19:52.289640;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:19:55.609568;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:19:58.337634;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:20:01.043378;02;;0;Submit Clicked;6,13,16,21,28;e,s,w,s,e;;;;
2017-09-26T16:20:01.043737;02;;0;Run Clicked;6,13,16,21,28;e,s,w,s,e;;;;
2017-09-26T16:20:01.098266;02;5;1;Sequence Generated;6,13,16,21,28;Flock East->Flock South->Flock West->Flock South->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:20:05.041765;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:20:14.666355;02;;1;Submit Clicked;4,11,14,19,26;e,s,w,s,e;;;;
2017-09-26T16:20:14.666694;02;;1;Run Clicked;4,11,14,19,26;e,s,w,s,e;;;;
2017-09-26T16:20:14.731465;02;5;2;Sequence Generated;4,11,14,19,26;Flock East->Flock South->Flock West->Flock South->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:20:22.059693;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:20:24.950077;02;;2;Submit Clicked;4,11,14,23,30;e,s,w,s,e;;;;
2017-09-26T16:20:24.950423;02;;2;Run Clicked;4,11,14,23,30;e,s,w,s,e;;;;
2017-09-26T16:20:25.002513;02;5;3;Sequence Generated;4,11,14,23,30;Flock East->Flock South->Flock West->Flock South->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:20:31.089689;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:20:33.820436;02;;3;Submit Clicked;4,11,15,24,31;e,s,w,s,e;;;;
2017-09-26T16:20:33.820821;02;;3;Run Clicked;4,11,15,24,31;e,s,w,s,e;;;;
2017-09-26T16:20:33.866672;02;5;4;Sequence Generated;4,11,15,24,31;Flock East->Flock South->Flock West->Flock South->Flock East;1001.647949;VALID;INCOMPLETE;
2017-09-26T16:20:40.971571;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:20:43.876932;02;;4;Submit Clicked;4,11,15,24,39;e,s,w,s,e;;;;
2017-09-26T16:20:43.877286;02;;4;Run Clicked;4,11,15,24,39;e,s,w,s,e;;;;
2017-09-26T16:20:43.946230;02;5;5;Sequence Generated;4,11,15,24,39;Flock East->Flock South->Flock West->Flock South->Flock East;1318.614502;VALID;INCOMPLETE;
2017-09-26T16:20:51.921739;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:20:52.961974;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T16:20:53.387690;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:20:56.017693;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:20:57.026678;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:20:59.033920;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:21:01.647180;02;;5;Submit Clicked;4,11,15,24,39,46;e,s,w,s,e,n;;;;
2017-09-26T16:21:01.647455;02;;5;Run Clicked;4,11,15,24,39,46;e,s,w,s,e,n;;;;
2017-09-26T16:21:01.706225;02;5;6;Sequence Generated;4,11,15,24,39,46;Flock East->Flock South->Flock West->Flock South->Flock East->Flock North;1540.510864;VALID;INCOMPLETE;
2017-09-26T16:21:09.185712;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:21:14.443899;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T16:21:15.185910;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:21:16.844570;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:21:17.954010;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T16:21:19.733839;02;;6;Submit Clicked;4,11,15,24,39,49,54;e,s,w,s,e,n,r;;;;
2017-09-26T16:21:19.734167;02;;6;Run Clicked;4,11,15,24,39,49,54;e,s,w,s,e,n,r;;;;
2017-09-26T16:21:19.818281;02;5;7;Sequence Generated;4,11,15,24,39,49,54;Flock East->Flock South->Flock West->Flock South->Flock East->Flock North->Rendezvous;1770.271851;VALID;INCOMPLETE;
2017-09-26T16:21:27.930051;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:21:31.246660;02;;7;Submit Clicked;4,11,15,24,39,52,57;e,s,w,s,e,n,r;;;;
2017-09-26T16:21:31.246949;02;;7;Run Clicked;4,11,15,24,39,52,57;e,s,w,s,e,n,r;;;;
2017-09-26T16:21:31.338419;02;5;8;Sequence Generated;4,11,15,24,39,52,57;Flock East->Flock South->Flock West->Flock South->Flock East->Flock North->Rendezvous;1890.864136;VALID;COMPLETE;
2017-09-26T16:21:41.946881;02;;;Next Clicked;;;;;;
2017-09-26T16:21:49.673967;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:21:50.859017;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:21:51.977854;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:21:52.706766;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:21:53.753977;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:21:55.266689;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:21:55.866033;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:21:59.225723;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:22:01.042028;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:22:03.239187;02;;0;Submit Clicked;4,9,12;e,r,e;;;;
2017-09-26T16:22:03.239456;02;;0;Run Clicked;4,9,12;e,r,e;;;;
2017-09-26T16:22:03.262785;02;9;1;Sequence Generated;4,9,12;Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:22:07.609863;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:22:11.407008;02;;1;Submit Clicked;2,7,10;e,r,e;;;;
2017-09-26T16:22:11.407409;02;;1;Run Clicked;2,7,10;e,r,e;;;;
2017-09-26T16:22:11.423485;02;9;2;Sequence Generated;2,7,10;Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:22:18.602120;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:22:20.747952;02;;2;Submit Clicked;3,8,11;e,r,e;;;;
2017-09-26T16:22:20.748224;02;;2;Run Clicked;3,8,11;e,r,e;;;;
2017-09-26T16:22:20.767391;02;9;3;Sequence Generated;3,8,11;Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:22:24.490011;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:22:26.401802;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:22:28.698084;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:22:31.260014;02;;3;Submit Clicked;2,9,11;e,r,e;;;;
2017-09-26T16:22:31.260414;02;;3;Run Clicked;2,9,11;e,r,e;;;;
2017-09-26T16:22:31.295264;02;9;4;Sequence Generated;2,9,11;Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:22:38.162105;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:22:42.433874;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T16:22:43.730716;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:22:44.385872;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:22:50.570699;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:22:52.890118;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:22:53.538858;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:22:54.505863;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:22:57.025874;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:22:58.689819;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:00.973723;02;;4;Submit Clicked;2,4;e,n;;;;
2017-09-26T16:23:00.974065;02;;4;Run Clicked;2,4;e,n;;;;
2017-09-26T16:23:00.990265;02;9;5;Sequence Generated;2,4;Flock East->Flock North;113.873009;VALID;INCOMPLETE;
2017-09-26T16:23:09.473999;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:23:10.203031;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:23:10.881935;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:11.610844;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:12.634024;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:15.833950;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:23:17.742208;02;;5;Submit Clicked;2,4,6,9;e,n,e,r;;;;
2017-09-26T16:23:17.742532;02;;5;Run Clicked;2,4,6,9;e,n,e,r;;;;
2017-09-26T16:23:17.758997;02;9;6;Sequence Generated;2,4,6,9;Flock East->Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T16:23:24.121869;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:26.129884;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:23:27.841908;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:29.774392;02;;6;Submit Clicked;2,3,4,7;e,n,e,r;;;;
2017-09-26T16:23:29.774721;02;;6;Run Clicked;2,3,4,7;e,n,e,r;;;;
2017-09-26T16:23:29.791400;02;9;7;Sequence Generated;2,3,4,7;Flock East->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:23:41.129949;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:42.659227;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:43.297886;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T16:23:44.130698;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:23:44.962123;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:23:45.386203;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:23:47.370200;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:48.346260;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:49.883223;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:23:50.714217;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:23:53.181920;02;;7;Submit Clicked;2,3,8;e,n,r;;;;
2017-09-26T16:23:53.182288;02;;7;Run Clicked;2,3,8;e,n,r;;;;
2017-09-26T16:23:53.216160;02;9;8;Sequence Generated;2,3,8;Flock East->Flock North->Rendezvous;195.984985;VALID;INCOMPLETE;
2017-09-26T16:23:59.425948;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:24:00.705963;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:24:01.387195;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:24:02.329930;;;;Sequence table clicked! Item is 4;;;;;;
2017-09-26T16:24:03.001979;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:24:05.108968;02;;8;Submit Clicked;2,3,8,11;e,n,r,e;;;;
2017-09-26T16:24:05.109351;02;;8;Run Clicked;2,3,8,11;e,n,r,e;;;;
2017-09-26T16:24:05.151760;02;9;9;Sequence Generated;2,3,8,11;Flock East->Flock North->Rendezvous->Flock East;288.467041;VALID;INCOMPLETE;
2017-09-26T16:24:11.721896;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:24:13.729942;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:24:15.925127;02;;9;Submit Clicked;2,3,9,14;e,n,r,e;;;;
2017-09-26T16:24:15.925484;02;;9;Run Clicked;2,3,9,14;e,n,r,e;;;;
2017-09-26T16:24:15.966647;02;9;10;Sequence Generated;2,3,9,14;Flock East->Flock North->Rendezvous->Flock East;353.271759;VALID;INCOMPLETE;
2017-09-26T16:24:24.106348;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:24:25.403254;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:24:28.778257;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:24:30.921940;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:24:33.246690;02;;10;Submit Clicked;2,3,9,11,16;e,n,r,e,r;;;;
2017-09-26T16:24:33.247050;02;;10;Run Clicked;2,3,9,11,16;e,n,r,e,r;;;;
2017-09-26T16:24:33.280089;02;9;11;Sequence Generated;2,3,9,11,16;Flock East->Flock North->Rendezvous->Flock East->Rendezvous;365.501068;VALID;COMPLETE;
2017-09-26T16:24:41.767743;02;;;Next Clicked;;;;;;
2017-09-26T16:24:50.914107;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:24:51.899331;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:24:52.682377;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:24:53.643363;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:24:55.658366;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:24:56.603324;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:24:58.418089;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:24:59.419340;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:25:00.114299;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:25:05.402175;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:25:08.578245;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:25:10.746320;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-26T16:25:12.923306;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-26T16:25:14.423188;02;;0;Submit Clicked;3,11,16;e,n,e;;;;
2017-09-26T16:25:14.423515;02;;0;Run Clicked;3,11,16;e,n,e;;;;
2017-09-26T16:25:14.479490;02;1915709802;1;Sequence Generated;3,11,16;Flock East->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:25:18.570279;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:25:21.957958;02;;1;Submit Clicked;3,13,18;e,n,e;;;;
2017-09-26T16:25:21.958264;02;;1;Run Clicked;3,13,18;e,n,e;;;;
2017-09-26T16:25:21.999223;02;1915709802;2;Sequence Generated;3,13,18;Flock East->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:25:26.498380;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:25:29.653954;02;;2;Submit Clicked;3,17,22;e,n,e;;;;
2017-09-26T16:25:29.654285;02;;2;Run Clicked;3,17,22;e,n,e;;;;
2017-09-26T16:25:29.678228;02;1915709802;3;Sequence Generated;3,17,22;Flock East->Flock North->Flock East;749.557495;VALID;INCOMPLETE;
2017-09-26T16:25:33.850294;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:25:36.061130;02;;3;Submit Clicked;3,17,25;e,n,e;;;;
2017-09-26T16:25:36.061476;02;;3;Run Clicked;3,17,25;e,n,e;;;;
2017-09-26T16:25:36.111723;02;1915709802;4;Sequence Generated;3,17,25;Flock East->Flock North->Flock East;867.108582;VALID;INCOMPLETE;
2017-09-26T16:25:41.354330;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:25:44.218049;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T16:25:46.818187;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:25:47.675431;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:25:48.298403;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:25:50.749477;02;;4;Submit Clicked;3,17,26,34;e,n,e,s;;;;
2017-09-26T16:25:50.749824;02;;4;Run Clicked;3,17,26,34;e,n,e,s;;;;
2017-09-26T16:25:50.799091;02;1915709802;5;Sequence Generated;3,17,26,34;Flock East->Flock North->Flock East->Flock South;1167.399170;VALID;INCOMPLETE;
