TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-30T16:50:03.959629;18;12;4;Sequence Generated;4,16;Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:50:05.375768;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:50:08.641794;18;;4;Submit Clicked;4,15;e,s;;;;
2017-09-30T16:50:09.633723;18;;4;Submit Clicked;4,15;e,s;;;;
2017-09-30T16:50:09.634040;18;;4;Run Clicked;4,15;e,s;;;;
2017-09-30T16:50:12.664012;18;12;5;Sequence Generated;4,15;Flock East->Flock South;525.424622;VALID;INCOMPLETE;
2017-09-30T16:50:13.455977;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T16:50:14.296907;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T16:50:14.887912;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:50:26.890643;18;;5;Submit Clicked;4,15,17;e,s,r;;;;
2017-09-30T16:50:27.625823;18;;5;Submit Clicked;4,15,17;e,s,r;;;;
2017-09-30T16:50:27.626100;18;;5;Run Clicked;4,15,17;e,s,r;;;;
2017-09-30T16:50:31.671560;18;12;6;Sequence Generated;4,15,17;Flock East->Flock South->Rendezvous;602.273315;VALID;INCOMPLETE;
2017-09-30T16:50:35.096313;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:50:38.140010;18;;6;Submit Clicked;4,4,6;e,s,r;;;;
2017-09-30T16:50:39.665879;18;;6;Submit Clicked;4,4,6;e,s,r;;;;
2017-09-30T16:50:39.666270;18;;6;Run Clicked;4,4,6;e,s,r;;;;
2017-09-30T16:50:41.687438;18;12;7;Sequence Generated;4,4,6;Flock East->Flock South->Rendezvous;229.805954;VALID;INCOMPLETE;
2017-09-30T16:50:44.503864;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:50:47.603680;18;;7;Submit Clicked;4,14,16;e,s,r;;;;
2017-09-30T16:50:48.417954;18;;7;Submit Clicked;4,14,16;e,s,r;;;;
2017-09-30T16:50:48.418320;18;;7;Run Clicked;4,14,16;e,s,r;;;;
2017-09-30T16:50:52.471926;18;12;8;Sequence Generated;4,14,16;Flock East->Flock South->Rendezvous;562.794617;VALID;INCOMPLETE;
2017-09-30T16:50:56.639894;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:50:57.944827;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:50:58.791997;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:51:01.715250;18;;8;Submit Clicked;4,14,16,21;e,s,r,e;;;;
2017-09-30T16:51:02.546299;18;;8;Submit Clicked;4,14,16,21;e,s,r,e;;;;
2017-09-30T16:51:02.546677;18;;8;Run Clicked;4,14,16,21;e,s,r,e;;;;
2017-09-30T16:51:07.576191;18;12;9;Sequence Generated;4,14,16,21;Flock East->Flock South->Rendezvous->Flock East;697.492981;VALID;INCOMPLETE;
2017-09-30T16:51:09.632009;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:51:13.131166;18;;9;Submit Clicked;4,14,16,24;e,s,r,e;;;;
2017-09-30T16:51:14.178027;18;;9;Submit Clicked;4,14,16,24;e,s,r,e;;;;
2017-09-30T16:51:14.178299;18;;9;Run Clicked;4,14,16,24;e,s,r,e;;;;
2017-09-30T16:51:19.224168;18;12;10;Sequence Generated;4,14,16,24;Flock East->Flock South->Rendezvous->Flock East;815.420471;VALID;INCOMPLETE;
2017-09-30T16:51:20.632000;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:51:22.576907;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:51:23.856017;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T16:51:26.439923;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:51:28.451406;18;;10;Submit Clicked;4,14,16,25,35;e,s,r,e,n;;;;
2017-09-30T16:51:29.434859;18;;10;Submit Clicked;4,14,16,25,35;e,s,r,e,n;;;;
2017-09-30T16:51:29.435422;18;;10;Run Clicked;4,14,16,25,35;e,s,r,e,n;;;;
2017-09-30T16:51:35.512525;18;12;11;Sequence Generated;4,14,16,25,35;Flock East->Flock South->Rendezvous->Flock East->Flock North;1191.779907;VALID;INCOMPLETE;
2017-09-30T16:51:39.607918;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T16:51:40.336056;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:51:40.672124;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:51:44.448799;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:51:45.511962;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T16:51:47.347955;18;;11;Submit Clicked;4,14,16,25,35,40;e,s,r,e,n,e;;;;
2017-09-30T16:51:48.130645;18;;11;Submit Clicked;4,14,16,25,35,40;e,s,r,e,n,e;;;;
2017-09-30T16:51:48.130968;18;;11;Run Clicked;4,14,16,25,35,40;e,s,r,e,n,e;;;;
2017-09-30T16:51:55.192303;18;12;12;Sequence Generated;4,14,16,25,35,40;Flock East->Flock South->Rendezvous->Flock East->Flock North->Flock East;1334.069824;VALID;INCOMPLETE;
2017-09-30T16:51:58.920031;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T16:52:02.924784;18;;12;Submit Clicked;4,14,16,25,38,43;e,s,r,e,n,e;;;;
2017-09-30T16:52:03.786427;18;;12;Submit Clicked;4,14,16,25,38,43;e,s,r,e,n,e;;;;
2017-09-30T16:52:03.786743;18;;12;Run Clicked;4,14,16,25,38,43;e,s,r,e,n,e;;;;
2017-09-30T16:52:10.872384;18;12;13;Sequence Generated;4,14,16,25,38,43;Flock East->Flock South->Rendezvous->Flock East->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:52:11.184023;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T16:52:13.828802;18;;13;Submit Clicked;4,14,16,25,36,41;e,s,r,e,n,e;;;;
2017-09-30T16:52:15.066365;18;;13;Submit Clicked;4,14,16,25,36,41;e,s,r,e,n,e;;;;
2017-09-30T16:52:15.066684;18;;13;Run Clicked;4,14,16,25,36,41;e,s,r,e,n,e;;;;
2017-09-30T16:52:22.136335;18;12;14;Sequence Generated;4,14,16,25,36,41;Flock East->Flock South->Rendezvous->Flock East->Flock North->Flock East;1371.437378;VALID;INCOMPLETE;
2017-09-30T16:52:23.400200;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-30T16:52:25.279984;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-30T16:52:27.538363;18;;14;Submit Clicked;4,14,16,25,36.5,41.5;e,s,r,e,n,e;;;;
2017-09-30T16:52:28.690529;18;;14;Submit Clicked;4,14,16,25,36.5,41.5;e,s,r,e,n,e;;;;
2017-09-30T16:52:28.690845;18;;14;Run Clicked;4,14,16,25,36.5,41.5;e,s,r,e,n,e;;;;
2017-09-30T16:52:35.767660;18;12;15;Sequence Generated;4,14,16,25,36.5,41.5;Flock East->Flock South->Rendezvous->Flock East->Flock North->Flock East;1392.687500;VALID;COMPLETE;
2017-09-30T16:52:38.365581;18;;;Next Clicked;;;;;;
2017-09-30T16:53:00.992184;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T16:53:01.945218;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-30T16:53:02.488161;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:53:05.586271;18;;0;Submit Clicked;7;w;;;;
2017-09-30T16:53:06.409871;18;;0;Submit Clicked;7;w;;;;
2017-09-30T16:53:06.410250;18;;0;Run Clicked;7;w;;;;
2017-09-30T16:53:08.460127;18;5;1;Sequence Generated;7;Flock West;104.410980;VALID;INCOMPLETE;
2017-09-30T16:53:10.664334;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:53:16.594405;18;;1;Submit Clicked;10;w;;;;
2017-09-30T16:53:17.353583;18;;1;Submit Clicked;10;w;;;;
2017-09-30T16:53:17.353822;18;;1;Run Clicked;10;w;;;;
2017-09-30T16:53:19.371296;18;5;2;Sequence Generated;10;Flock West;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:53:20.368232;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:53:22.897584;18;;2;Submit Clicked;9;w;;;;
2017-09-30T16:53:23.889387;18;;2;Submit Clicked;9;w;;;;
2017-09-30T16:53:23.889604;18;;2;Run Clicked;9;w;;;;
2017-09-30T16:53:25.931856;18;5;3;Sequence Generated;9;Flock West;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:53:28.848029;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:53:29.865003;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:53:30.496249;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:53:35.706591;18;;3;Submit Clicked;9,17;w,e;;;;
2017-09-30T16:53:36.417985;18;;3;Submit Clicked;9,17;w,e;;;;
2017-09-30T16:53:36.418246;18;;3;Run Clicked;9,17;w,e;;;;
2017-09-30T16:53:39.467412;18;5;4;Sequence Generated;9,17;Flock West->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:53:43.624293;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-30T16:53:44.425180;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-30T16:53:46.144344;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:53:46.913348;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:53:47.656197;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:53:55.704058;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T16:53:56.768284;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:53:57.745084;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:53:58.232116;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:53:59.948113;18;;4;Submit Clicked;9,14,19;w,n,e;;;;
2017-09-30T16:54:00.762172;18;;4;Submit Clicked;9,14,19;w,n,e;;;;
2017-09-30T16:54:00.762447;18;;4;Run Clicked;9,14,19;w,n,e;;;;
2017-09-30T16:54:04.810969;18;5;5;Sequence Generated;9,14,19;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:54:06.248299;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:54:08.577975;18;;5;Submit Clicked;9,13,18;w,n,e;;;;
2017-09-30T16:54:09.610212;18;;5;Submit Clicked;9,13,18;w,n,e;;;;
2017-09-30T16:54:09.610777;18;;5;Run Clicked;9,13,18;w,n,e;;;;
2017-09-30T16:54:13.643129;18;5;6;Sequence Generated;9,13,18;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:54:14.832333;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:54:17.355179;18;;6;Submit Clicked;9,13,21;w,n,e;;;;
2017-09-30T16:54:18.066188;18;;6;Submit Clicked;9,13,21;w,n,e;;;;
2017-09-30T16:54:18.066433;18;;6;Run Clicked;9,13,21;w,n,e;;;;
2017-09-30T16:54:22.124082;18;5;7;Sequence Generated;9,13,21;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:54:23.672330;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:54:25.586014;18;;7;Submit Clicked;9,13,20;w,n,e;;;;
2017-09-30T16:54:26.698161;18;;7;Submit Clicked;9,13,20;w,n,e;;;;
2017-09-30T16:54:26.698513;18;;7;Run Clicked;9,13,20;w,n,e;;;;
2017-09-30T16:54:30.731494;18;5;8;Sequence Generated;9,13,20;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:54:33.424198;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:54:37.130042;18;;8;Submit Clicked;9,13,20.5;w,n,e;;;;
2017-09-30T16:54:37.922287;18;;8;Submit Clicked;9,13,20.5;w,n,e;;;;
2017-09-30T16:54:37.922608;18;;8;Run Clicked;9,13,20.5;w,n,e;;;;
2017-09-30T16:54:41.963937;18;5;9;Sequence Generated;9,13,20.5;Flock West->Flock North->Flock East;100000.000000;INVALID;COMPLETE;
2017-09-30T16:55:05.648261;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-30T16:55:09.857045;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-30T16:55:10.512218;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-30T16:55:13.649105;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-30T16:55:15.056324;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-30T16:55:15.993317;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-30T16:55:17.048374;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:55:19.816532;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:55:20.569364;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:55:21.152383;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:55:22.137431;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:55:23.328410;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:55:25.512408;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:55:27.832419;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:55:30.064285;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:55:32.376646;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:55:32.672390;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:55:34.982918;18;;9;Submit Clicked;8,10,15,22.5;w,r,n,e;;;;
2017-09-30T16:55:35.674681;18;;9;Submit Clicked;8,10,15,22.5;w,r,n,e;;;;
2017-09-30T16:55:35.674945;18;;9;Run Clicked;8,10,15,22.5;w,r,n,e;;;;
2017-09-30T16:55:40.748422;18;5;10;Sequence Generated;8,10,15,22.5;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:55:44.152445;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:55:50.998844;18;;10;Submit Clicked;6,8,13,20.5;w,r,n,e;;;;
2017-09-30T16:55:51.914822;18;;10;Submit Clicked;6,8,13,20.5;w,r,n,e;;;;
2017-09-30T16:55:51.915260;18;;10;Run Clicked;6,8,13,20.5;w,r,n,e;;;;
2017-09-30T16:55:56.971680;18;5;11;Sequence Generated;6,8,13,20.5;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:55:59.552274;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:56:01.898596;18;;11;Submit Clicked;7,9,14,21.5;w,r,n,e;;;;
2017-09-30T16:56:02.546256;18;;11;Submit Clicked;7,9,14,21.5;w,r,n,e;;;;
2017-09-30T16:56:02.546532;18;;11;Run Clicked;7,9,14,21.5;w,r,n,e;;;;
2017-09-30T16:56:07.595935;18;5;12;Sequence Generated;7,9,14,21.5;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:56:11.368518;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:56:15.266715;18;;12;Submit Clicked;6.5,8.5,13.5,21;w,r,n,e;;;;
2017-09-30T16:56:16.026640;18;;12;Submit Clicked;6.5,8.5,13.5,21;w,r,n,e;;;;
2017-09-30T16:56:16.026964;18;;12;Run Clicked;6.5,8.5,13.5,21;w,r,n,e;;;;
2017-09-30T16:56:21.067929;18;5;13;Sequence Generated;6.5,8.5,13.5,21;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:56:23.032453;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:56:25.996665;18;;13;Submit Clicked;6.5,8.5,11.5,19;w,r,n,e;;;;
2017-09-30T16:56:26.842638;18;;13;Submit Clicked;6.5,8.5,11.5,19;w,r,n,e;;;;
2017-09-30T16:56:26.842976;18;;13;Run Clicked;6.5,8.5,11.5,19;w,r,n,e;;;;
2017-09-30T16:56:31.883899;18;5;14;Sequence Generated;6.5,8.5,11.5,19;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:56:32.608389;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:56:35.099468;18;;14;Submit Clicked;6.5,8.5,11.5,16.5;w,r,n,e;;;;
2017-09-30T16:56:35.986246;18;;14;Submit Clicked;6.5,8.5,11.5,16.5;w,r,n,e;;;;
2017-09-30T16:56:35.986554;18;;14;Run Clicked;6.5,8.5,11.5,16.5;w,r,n,e;;;;
2017-09-30T16:56:39.459074;18;;;Next Clicked;;;;;;
2017-09-30T16:56:41.815626;18;16;1;Sequence Generated;6.5,8.5,11.5,16.5;Flock West->Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:56:46.648354;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:56:47.281561;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:56:48.240551;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:56:50.402714;18;;1;Submit Clicked;15;n;;;;
2017-09-30T16:56:51.065859;18;;1;Submit Clicked;15;n;;;;
2017-09-30T16:56:51.066113;18;;1;Run Clicked;15;n;;;;
2017-09-30T16:56:53.111115;18;16;2;Sequence Generated;15;Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:56:56.544489;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-30T16:57:04.624526;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:57:14.272621;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-30T16:57:15.569554;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-30T16:57:17.392620;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-30T16:57:19.425322;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-30T16:57:20.241755;18;;2;Submit Clicked;15;w;;;;
2017-09-30T16:57:21.810069;18;;2;Submit Clicked;15;w;;;;
2017-09-30T16:57:21.810342;18;;2;Run Clicked;15;w;;;;
2017-09-30T16:57:23.863625;18;16;3;Sequence Generated;15;Flock West;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:57:25.600298;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:57:28.954364;18;;3;Submit Clicked;5;w;;;;
2017-09-30T16:57:29.705988;18;;3;Submit Clicked;5;w;;;;
2017-09-30T16:57:29.706231;18;;3;Run Clicked;5;w;;;;
2017-09-30T16:57:31.736114;18;16;4;Sequence Generated;5;Flock West;51.362949;VALID;INCOMPLETE;
2017-09-30T16:57:35.472268;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-30T16:57:40.729890;18;;4;Submit Clicked;6;w;;;;
2017-09-30T16:57:42.153872;18;;4;Submit Clicked;6;w;;;;
2017-09-30T16:57:42.154141;18;;4;Run Clicked;6;w;;;;
2017-09-30T16:57:44.183723;18;16;5;Sequence Generated;6;Flock West;72.755219;VALID;INCOMPLETE;
2017-09-30T16:57:45.240588;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:57:46.153346;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:57:46.928557;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:57:51.283159;18;;5;Submit Clicked;6,16;w,n;;;;
2017-09-30T16:57:52.626314;18;;5;Submit Clicked;6,16;w,n;;;;
2017-09-30T16:57:52.626631;18;;5;Run Clicked;6,16;w,n;;;;
2017-09-30T16:57:55.671523;18;16;6;Sequence Generated;6,16;Flock West->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:58:01.720464;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:58:05.715281;18;;6;Submit Clicked;6,8;w,n;;;;
2017-09-30T16:58:06.578445;18;;6;Submit Clicked;6,8;w,n;;;;
2017-09-30T16:58:06.578749;18;;6;Run Clicked;6,8;w,n;;;;
2017-09-30T16:58:09.623905;18;16;7;Sequence Generated;6,8;Flock West->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:58:11.048651;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-30T16:58:15.681798;18;;7;Submit Clicked;6,7;w,n;;;;
2017-09-30T16:58:16.633988;18;;7;Submit Clicked;6,7;w,n;;;;
2017-09-30T16:58:16.634259;18;;7;Run Clicked;6,7;w,n;;;;
2017-09-30T16:58:19.671851;18;16;8;Sequence Generated;6,7;Flock West->Flock North;105.427902;VALID;INCOMPLETE;
2017-09-30T16:58:20.440456;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-30T16:58:27.273732;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-30T16:58:27.920642;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:58:30.611550;18;;8;Submit Clicked;6,7,12;w,n,e;;;;
2017-09-30T16:58:31.874573;18;;8;Submit Clicked;6,7,12;w,n,e;;;;
2017-09-30T16:58:31.874843;18;;8;Run Clicked;6,7,12;w,n,e;;;;
2017-09-30T16:58:35.896161;18;16;9;Sequence Generated;6,7,12;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:58:37.720478;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-30T16:58:41.075457;18;;9;Submit Clicked;6,7,10;w,n,e;;;;
2017-09-30T16:58:42.066500;18;;9;Submit Clicked;6,7,10;w,n,e;;;;
2017-09-30T16:58:42.066826;18;;9;Run Clicked;6,7,10;w,n,e;;;;
2017-09-30T16:58:46.104116;18;16;10;Sequence Generated;6,7,10;Flock West->Flock North->Flock East;147.309052;VALID;INCOMPLETE;
2017-09-30T16:58:48.168782;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-30T16:58:48.961748;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-30T16:58:49.400470;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:58:52.227678;18;;10;Submit Clicked;6,7,10,20;w,n,e,n;;;;
2017-09-30T16:58:53.306478;18;;10;Submit Clicked;6,7,10,20;w,n,e,n;;;;
2017-09-30T16:58:53.306831;18;;10;Run Clicked;6,7,10,20;w,n,e,n;;;;
2017-09-30T16:58:58.360575;18;16;11;Sequence Generated;6,7,10,20;Flock West->Flock North->Flock East->Flock North;534.592651;VALID;INCOMPLETE;
2017-09-30T16:59:02.896686;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:59:06.619731;18;;11;Submit Clicked;6,7,10,25;w,n,e,n;;;;
2017-09-30T16:59:08.074465;18;;11;Submit Clicked;6,7,10,25;w,n,e,n;;;;
2017-09-30T16:59:08.074748;18;;11;Run Clicked;6,7,10,25;w,n,e,n;;;;
2017-09-30T16:59:13.112001;18;16;12;Sequence Generated;6,7,10,25;Flock West->Flock North->Flock East->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-30T16:59:14.096810;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:59:18.435551;18;;12;Submit Clicked;6,7,10,21;w,n,e,n;;;;
2017-09-30T16:59:19.610600;18;;12;Submit Clicked;6,7,10,21;w,n,e,n;;;;
2017-09-30T16:59:19.610937;18;;12;Run Clicked;6,7,10,21;w,n,e,n;;;;
2017-09-30T16:59:24.663994;18;16;13;Sequence Generated;6,7,10,21;Flock West->Flock North->Flock East->Flock North;574.114014;VALID;INCOMPLETE;
2017-09-30T16:59:26.352710;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-30T16:59:29.835484;18;;13;Submit Clicked;6,7,10,23;w,n,e,n;;;;
2017-09-30T16:59:30.874950;18;;13;Submit Clicked;6,7,10,23;w,n,e,n;;;;
2017-09-30T16:59:30.875333;18;;13;Run Clicked;6,7,10,23;w,n,e,n;;;;
2017-09-30T16:59:35.927578;18;16;14;Sequence Generated;6,7,10,23;Flock West->Flock North->Flock East->Flock North;653.463867;VALID;INCOMPLETE;
2017-09-30T16:59:39.384477;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
