TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-27T18:59:20.684579;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T18:59:25.685079;6;;9;Submit Clicked;3,5,18.5,21.7,22.2;n,i,e,s,r;;;
2017-09-27T18:59:27.165506;6;;9;Submit Clicked;3,5,18.5,21.7,22.2;n,i,e,s,r;;;
2017-09-27T18:59:27.165789;6;;9;Run Clicked;3,5,18.5,21.7,22.2;n,i,e,s,r;;;
2017-09-27T18:59:27.211029;6;1763730801;10;Sequence Generated;3,5,18.5,21.7,22.2;Flock North->Flocking->Flock East->Flock South->Rendezvous;706.338623;VALID;COMPLETE
2017-09-27T18:59:48.579096;6;;;Next Clicked;;;;;
TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-27T19:17:56.300415;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:17:56.780118;;;;Behavior table clicked! Item is Flocking;;;;;
2017-09-27T19:17:57.188124;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:17:57.620029;;;;Behavior table clicked! Item is Flocking;;;;;
2017-09-27T19:17:58.003955;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:18:00.548226;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:18:02.196984;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:18:04.004158;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:18:04.916976;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:18:08.476022;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:18:10.484027;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:18:22.403889;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:18:23.125361;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:18:23.532166;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:18:28.488191;7;;0;Submit Clicked;5,10,15;n,e,r;;;
2017-09-27T19:18:35.110221;7;;0;Submit Clicked;5,10,15;n,e,r;;;
2017-09-27T19:18:35.110585;7;;0;Run Clicked;5,10,15;n,e,r;;;
2017-09-27T19:18:36.623189;7;0;1;Sequence Generated;5,10,15;Flock North->Flock East->Rendezvous;100000;INVALID;COMPLETE
2017-09-27T19:19:24.740329;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:19:25.220208;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:19:27.676022;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:19:28.652859;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:19:29.380304;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:19:30.301196;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:19:31.340241;;;;Sequence table clicked! Item is Flock North;;;;;
2017-09-27T19:19:55.772356;;;;Sequence table clicked! Item is Flock North;;;;;
2017-09-27T19:19:58.925010;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:20:01.228344;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:20:01.700315;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:20:04.164323;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:20:04.780228;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:20:06.036127;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:20:06.660346;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:20:08.101000;7;;1;Submit Clicked;5,10,15,20;;;;
2017-09-27T19:20:10.477955;7;;1;Submit Clicked;5,10,15,20;;;;
2017-09-27T19:20:10.478257;7;;1;Run Clicked;5,10,15,20;;;;
2017-09-27T19:20:10.607731;7;0;2;Sequence Generated;5,10,15,20;Flock East->Flocking->Flock North->Rendezvous;498.456757;VALID;COMPLETE
2017-09-27T19:20:25.012137;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:20:27.780231;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:20:28.268081;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:20:28.988912;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:20:29.636118;;;;Sequence table clicked! Item is Flock North;;;;;
2017-09-27T19:20:30.437135;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:20:31.172182;;;;Sequence table clicked! Item is Flocking;;;;;
2017-09-27T19:20:31.892931;;;;Delete button clicked! Item is Flocking;;;;;
2017-09-27T19:20:32.596141;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:20:33.485197;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:20:34.444444;;;;Behavior table clicked! Item is Flocking;;;;;
2017-09-27T19:20:35.197080;;;;Add button clicked! Item is Flocking;;;;;
2017-09-27T19:20:36.316198;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:20:39.076356;;;;Sequence table clicked! Item is Flocking;;;;;
2017-09-27T19:20:42.388155;;;;Sequence table clicked! Item is Flocking;;;;;
2017-09-27T19:20:45.022610;7;;2;Submit Clicked;5,10,15,20;i;;;
2017-09-27T19:20:47.220465;7;;2;Submit Clicked;5,10,15,20;i;;;
2017-09-27T19:20:47.220527;7;;2;Run Clicked;5,10,15,20;i;;;
2017-09-27T19:20:47.310481;7;0;3;Sequence Generated;5,10,15,20;Flocking->Rendezvous->Flock East->Flock North;456.571808;VALID;INCOMPLETE
2017-09-27T19:21:03.164382;;;;Sequence table clicked! Item is Flock North;;;;;
2017-09-27T19:21:04.333238;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:21:05.300174;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:21:05.909010;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:21:06.628159;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:07.621230;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:08.972357;;;;Sequence table clicked! Item is Flocking;;;;;
2017-09-27T19:21:10.932996;;;;Delete button clicked! Item is Flocking;;;;;
2017-09-27T19:21:19.324239;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:21:22.021292;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:21:31.516529;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:32.525294;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:37.188289;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:21:41.636171;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:42.589229;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:21:45.052443;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:21:45.933031;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:21:49.604389;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:21:50.101089;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:21:52.078498;7;;3;Submit Clicked;5,10,15,20;e,e,n;;;
2017-09-27T19:21:56.276189;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:22:06.542418;7;;3;Submit Clicked;5,10,15,20;e,e,n;;;
2017-09-27T19:22:06.542697;7;;3;Run Clicked;5,10,15,20;e,e,n;;;
2017-09-27T19:22:06.607166;7;0;4;Sequence Generated;5,10,15,20;Flock East->Flock East->Flock North->Flock West;672.878845;VALID;INCOMPLETE
2017-09-27T19:22:23.804294;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:22:25.957322;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:22:26.700131;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:22:27.700358;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:22:28.724233;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:22:32.228317;;;;Sequence table clicked! Item is Flock West;;;;;
2017-09-27T19:22:33.748304;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:22:35.661310;;;;Delete button clicked! Item is Flock West;;;;;
2017-09-27T19:22:37.677394;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:22:42.228248;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:22:44.317323;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:22:46.076368;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:22:46.797211;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:22:47.710263;7;;4;Submit Clicked;5,10,15,20;e,e,n,r;;;
2017-09-27T19:22:49.742725;7;;4;Submit Clicked;5,10,15,20;e,e,n,r;;;
2017-09-27T19:22:49.743115;7;;4;Run Clicked;5,10,15,20;e,e,n,r;;;
2017-09-27T19:22:49.775800;7;0;5;Sequence Generated;5,10,15,20;Flock East->Flock East->Flock North->Rendezvous;642.145935;VALID;INCOMPLETE
2017-09-27T19:23:04.045173;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:23:04.844209;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:23:05.901436;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:23:09.180550;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:23:09.948408;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:23:10.540252;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:23:15.988197;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:23:17.532534;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:23:18.284409;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:23:34.132276;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:23:41.236360;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:23:42.645202;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:23:43.772331;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:23:46.189358;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:23:47.212374;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:23:50.548262;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:23:50.844436;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:23:52.924266;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:23:54.196307;;;;Sequence table clicked! Item is Flock East;;;;;
2017-09-27T19:23:56.653025;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:23:58.612288;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:24:00.445311;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:24:05.268373;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:24:05.957193;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:24:06.820596;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:24:10.122280;7;;5;Submit Clicked;8,13,18;e,n,r;;;
2017-09-27T19:24:11.246328;7;;5;Submit Clicked;8,13,18;e,n,r;;;
2017-09-27T19:24:11.246649;7;;5;Run Clicked;8,13,18;e,n,r;;;
2017-09-27T19:24:11.279275;7;0;6;Sequence Generated;8,13,18;Flock East->Flock North->Rendezvous;566.373718;VALID;INCOMPLETE
2017-09-27T19:24:18.260468;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:24:21.809773;7;;6;Submit Clicked;6,11,16;e,n,r;;;
2017-09-27T19:24:22.862571;7;;6;Submit Clicked;6,11,16;e,n,r;;;
2017-09-27T19:24:22.862876;7;;6;Run Clicked;6,11,16;e,n,r;;;
2017-09-27T19:24:22.897302;7;0;7;Sequence Generated;6,11,16;Flock East->Flock North->Rendezvous;487.891296;VALID;COMPLETE
2017-09-27T19:25:03.656699;7;;;Next Clicked;;;;;
2017-09-27T19:25:16.428549;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:25:20.044357;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:25:24.629501;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:25:27.212508;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:25:28.461513;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:25:30.340595;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:25:31.301347;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:25:31.708487;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:25:33.332460;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:25:34.506680;7;;0;Submit Clicked;5,10,15;n,e,r;;;
2017-09-27T19:25:35.534416;7;;0;Submit Clicked;5,10,15;n,e,r;;;
2017-09-27T19:25:35.534686;7;;0;Run Clicked;5,10,15;n,e,r;;;
2017-09-27T19:25:35.589138;7;1;1;Sequence Generated;5,10,15;Flock North->Flock East->Rendezvous;389.827087;VALID;COMPLETE
2017-09-27T19:25:58.690195;7;;;Next Clicked;;;;;
2017-09-27T19:26:09.444373;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:26:14.260396;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:26:16.213378;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:26:17.172636;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:26:21.340340;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:26:21.957382;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:26:24.468540;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:26:26.260532;;;;Sequence table clicked! Item is 3;;;;;
2017-09-27T19:26:27.436667;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:26:28.365367;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:26:28.772932;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:26:30.593343;7;;0;Submit Clicked;7,12,16;n,e,r;;;
2017-09-27T19:26:32.262092;7;;0;Submit Clicked;7,12,16;n,e,r;;;
2017-09-27T19:26:32.262333;7;;0;Run Clicked;7,12,16;n,e,r;;;
2017-09-27T19:26:32.290856;7;2;1;Sequence Generated;7,12,16;Flock North->Flock East->Rendezvous;462.796051;VALID;COMPLETE
2017-09-27T19:26:41.444525;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:26:56.214666;7;;1;Submit Clicked;6,11,15;n,e,r;;;
2017-09-27T19:26:57.598409;7;;1;Submit Clicked;6,11,15;n,e,r;;;
2017-09-27T19:26:57.598913;7;;1;Run Clicked;6,11,15;n,e,r;;;
2017-09-27T19:26:57.635017;7;2;2;Sequence Generated;6,11,15;Flock North->Flock East->Rendezvous;100000;INVALID;COMPLETE
2017-09-27T19:27:07.284572;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:27:11.254094;7;;2;Submit Clicked;6.5,11.5,15.5;n,e,r;;;
2017-09-27T19:27:12.494482;7;;2;Submit Clicked;6.5,11.5,15.5;n,e,r;;;
2017-09-27T19:27:12.494776;7;;2;Run Clicked;6.5,11.5,15.5;n,e,r;;;
2017-09-27T19:27:12.514917;7;2;3;Sequence Generated;6.5,11.5,15.5;Flock North->Flock East->Rendezvous;443.304749;VALID;COMPLETE
2017-09-27T19:27:30.849218;7;;;Next Clicked;;;;;
2017-09-27T19:27:39.564705;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:27:42.764410;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:27:45.108494;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:27:45.813726;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:27:47.548680;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:27:50.093624;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:27:53.108704;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:27:54.037692;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:27:54.652797;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:27:56.388765;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:28:01.585368;7;;0;Submit Clicked;2,5,7;n,e,r;;;
2017-09-27T19:28:03.198626;7;;0;Submit Clicked;2,5,7;n,e,r;;;
2017-09-27T19:28:03.198881;7;;0;Run Clicked;2,5,7;n,e,r;;;
2017-09-27T19:28:03.236324;7;3;1;Sequence Generated;2,5,7;Flock North->Flock East->Rendezvous;205.290817;VALID;INCOMPLETE
2017-09-27T19:28:09.556705;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:28:18.388519;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:28:20.308735;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:28:21.252558;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:28:24.933820;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:28:26.244654;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:28:26.957677;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:28:27.860627;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:28:28.732718;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:28:29.572489;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:28:32.173545;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:28:32.652611;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:28:37.660300;7;;1;Submit Clicked;4,8,11,14;n,e,n,r;;;
2017-09-27T19:28:39.047206;7;;1;Submit Clicked;4,8,11,14;n,e,n,r;;;
2017-09-27T19:28:39.047631;7;;1;Run Clicked;4,8,11,14;n,e,n,r;;;
2017-09-27T19:28:39.108696;7;3;2;Sequence Generated;4,8,11,14;Flock North->Flock East->Flock North->Rendezvous;383.916901;VALID;COMPLETE
2017-09-27T19:28:58.680454;7;;;Next Clicked;;;;;
2017-09-27T19:29:09.788898;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:29:18.988629;;;;Behavior table clicked! Item is Flock South;;;;;
2017-09-27T19:29:20.669846;;;;Add button clicked! Item is Flock South;;;;;
2017-09-27T19:29:24.100891;;;;Behavior table clicked! Item is Flock West;;;;;
2017-09-27T19:29:25.045718;;;;Add button clicked! Item is Flock West;;;;;
2017-09-27T19:29:28.973479;;;;Delete button clicked! Item is Flock South;;;;;
2017-09-27T19:29:30.148606;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:29:30.909542;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:29:34.036660;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:29:34.637821;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:29:35.388800;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:29:36.365782;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:29:37.716647;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:29:39.564636;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:29:44.844672;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:29:48.460727;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:29:52.249461;7;;0;Submit Clicked;2,8,15,20;w,e,n,r;;;
2017-09-27T19:29:53.694902;7;;0;Submit Clicked;2,8,15,20;w,e,n,r;;;
2017-09-27T19:29:53.695207;7;;0;Run Clicked;2,8,15,20;w,e,n,r;;;
2017-09-27T19:29:53.735166;7;11;1;Sequence Generated;2,8,15,20;Flock West->Flock East->Flock North->Rendezvous;100000;INVALID;INCOMPLETE
2017-09-27T19:30:23.908827;;;;Sequence table clicked! Item is Rendezvous;;;;;
2017-09-27T19:30:26.893639;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:30:27.700897;;;;Sequence table clicked! Item is Flock North;;;;;
2017-09-27T19:30:28.437832;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:30:29.085885;;;;Delete button clicked! Item is Flock North;;;;;
2017-09-27T19:30:29.788869;;;;Sequence table clicked! Item is Flock West;;;;;
2017-09-27T19:30:30.549946;;;;Delete button clicked! Item is Flock West;;;;;
2017-09-27T19:30:30.701666;;;;Delete button clicked! Item is Flock East;;;;;
2017-09-27T19:30:30.853700;;;;Delete button clicked! Item is Rendezvous;;;;;
2017-09-27T19:30:36.220836;;;;Behavior table clicked! Item is Flock North;;;;;
2017-09-27T19:30:37.357714;;;;Add button clicked! Item is Flock North;;;;;
2017-09-27T19:30:41.572843;;;;Behavior table clicked! Item is Flock East;;;;;
2017-09-27T19:30:42.892699;;;;Sequence table clicked! Item is 3;;;;;
2017-09-27T19:30:44.564922;;;;Sequence table clicked! Item is ;;;;;
2017-09-27T19:30:45.557851;;;;Add button clicked! Item is Flock East;;;;;
2017-09-27T19:30:47.668949;;;;Behavior table clicked! Item is Flock South;;;;;
2017-09-27T19:30:48.301771;;;;Add button clicked! Item is Flock South;;;;;
2017-09-27T19:30:48.900756;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:30:50.764775;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:30:52.324689;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:30:52.964911;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:30:53.564951;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:30:54.140797;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;
2017-09-27T19:31:00.764992;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:31:01.277043;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:31:01.692929;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;
2017-09-27T19:31:04.908684;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;
2017-09-27T19:31:07.228899;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;
2017-09-27T19:31:10.356885;;;;Behavior table clicked! Item is Rendezvous;;;;;
2017-09-27T19:31:11.509935;;;;Add button clicked! Item is Rendezvous;;;;;
2017-09-27T19:31:12.418241;7;;1;Submit Clicked;8,13,16,19;n,e,s,r;;;
2017-09-27T19:31:14.190528;7;;1;Submit Clicked;8,13,16,19;n,e,s,r;;;
2017-09-27T19:31:14.190846;7;;1;Run Clicked;8,13,16,19;n,e,s,r;;;
