TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T15:06:21.775128;13;;8;Submit Clicked;3,6,9,12,15,18,21,28,33,36;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:22.518725;13;;8;Submit Clicked;3,6,9,12,15,18,21,28,33,36;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:22.519015;13;;8;Run Clicked;3,6,9,12,15,18,21,28,33,36;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:33.587042;13;18;9;Sequence Generated;3,6,9,12,15,18,21,28,33,36;Flock East->Flock South->Flock South->Flock South->Flock East->Flock South->Flock East->Flock East->Flock South->Rendezvous;1152.465576;VALID;COMPLETE;
2017-09-29T15:06:34.243503;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-09-29T15:06:36.304118;13;;9;Submit Clicked;3,6,9,12,15,18,21,28,33,34;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:37.279031;13;;9;Submit Clicked;3,6,9,12,15,18,21,28,33,34;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:37.279376;13;;9;Run Clicked;3,6,9,12,15,18,21,28,33,34;e,s,s,s,e,s,e,e,s,r;;;;
2017-09-29T15:06:47.479329;13;;;Next Clicked;;;;;;
2017-09-29T15:06:48.341998;13;18;1;Sequence Generated;3,6,9,12,15,18,21,28,33,34;Flock East->Flock South->Flock South->Flock South->Flock East->Flock South->Flock East->Flock East->Flock South->Rendezvous;1087.077515;VALID;INCOMPLETE;
2017-09-29T15:06:53.299166;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:06:54.324329;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:06:55.379398;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:06:55.956253;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:06:56.323456;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:06:56.908459;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:06:57.507286;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:06:58.308208;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:06:58.755578;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:06:59.580465;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:07:00.027549;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:07:00.812527;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:07:01.331551;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:07:01.948479;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:07:02.443482;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:07:02.932667;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:07:03.411781;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:07:04.156594;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:07:05.075524;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:07:05.556404;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:07:12.499487;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:07:14.995307;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:07:15.459553;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T15:07:15.963296;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:07:16.419318;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:07:16.915414;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-29T15:07:17.467273;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-29T15:07:17.987298;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-29T15:07:19.018149;13;;1;Submit Clicked;3,6,9,12,15,18,21,24;;;;;
2017-09-29T15:07:20.923698;13;;1;Submit Clicked;3,6,9,12,15,18,21,24;;;;;
2017-09-29T15:07:20.923760;13;;1;Run Clicked;3,6,9,12,15,18,21,24;;;;;
2017-09-29T15:07:42.049728;13;12;2;Sequence Generated;3,6,9,12,15,18,21,24;Flock East->Flock South->Flock North->Flock South->Flock North->Rendezvous->Antirendezvous->Flock West;672.996399;VALID;INCOMPLETE;
2017-09-29T15:08:01.811720;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-29T15:08:09.011322;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T15:08:11.996406;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T15:08:12.579463;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T15:08:13.028550;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T15:08:13.958617;13;;2;Submit Clicked;3,6,9,12,15,18,20,23;e,s,n,s,n,r,a,e;;;;
2017-09-29T15:08:15.286840;13;;2;Submit Clicked;3,6,9,12,15,18,20,23;e,s,n,s,n,r,a,e;;;;
2017-09-29T15:08:15.287203;13;;2;Run Clicked;3,6,9,12,15,18,20,23;e,s,n,s,n,r,a,e;;;;
2017-09-29T15:08:24.354063;13;12;3;Sequence Generated;3,6,9,12,15,18,20,23;Flock East->Flock South->Flock North->Flock South->Flock North->Rendezvous->Antirendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:08:49.771604;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:08:50.659532;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T15:08:52.908431;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T15:09:02.763363;;;;Sequence table clicked! Item is Antirendezvous;;;;;;
2017-09-29T15:09:04.012425;;;;Delete button clicked! Item is Antirendezvous;;;;;;
2017-09-29T15:09:06.422774;13;;3;Submit Clicked;3,6,9,12,15,18,20,23;e,s,n,s,r,e;;;;
2017-09-29T15:09:07.134621;13;;3;Submit Clicked;3,6,9,12,15,18,20,23;e,s,n,s,r,e;;;;
2017-09-29T15:09:07.134986;13;;3;Run Clicked;3,6,9,12,15,18,20,23;e,s,n,s,r,e;;;;
2017-09-29T15:09:14.183815;13;12;4;Sequence Generated;3,6,9,12,15,18,20,23;Flock East->Flock South->Flock North->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:09:22.867414;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:09:27.459410;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:09:29.971536;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:09:32.531353;13;;4;Submit Clicked;3,6,9,11,12,15,17,20;e,s,n,s,r,e;;;;
2017-09-29T15:09:33.367332;13;;4;Submit Clicked;3,6,9,11,12,15,17,20;e,s,n,s,r,e;;;;
2017-09-29T15:09:33.367745;13;;4;Run Clicked;3,6,9,11,12,15,17,20;e,s,n,s,r,e;;;;
2017-09-29T15:09:40.423828;13;12;5;Sequence Generated;3,6,9,11,12,15,17,20;Flock East->Flock South->Flock North->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:09:40.987836;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:09:46.131812;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-29T15:09:48.170020;13;;5;Submit Clicked;3,6,9,11,13,17,19,22;e,s,n,s,r,e;;;;
2017-09-29T15:09:49.118520;13;;5;Submit Clicked;3,6,9,11,13,17,19,22;e,s,n,s,r,e;;;;
2017-09-29T15:09:49.118811;13;;5;Run Clicked;3,6,9,11,13,17,19,22;e,s,n,s,r,e;;;;
2017-09-29T15:09:56.167697;13;12;6;Sequence Generated;3,6,9,11,13,17,19,22;Flock East->Flock South->Flock North->Flock South->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:10:08.731447;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:10:09.019757;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:10:10.435477;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:10:11.251504;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:10:11.531786;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:10:11.843520;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:10:12.268079;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:10:17.235801;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:10:17.699900;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:10:18.540466;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:10:22.539493;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T15:10:23.500467;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T15:10:26.612721;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:10:26.996533;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:10:29.987511;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T15:10:33.692348;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-29T15:10:34.731829;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T15:10:39.388000;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T15:10:39.884763;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T15:10:43.075704;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-29T15:10:43.748552;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-29T15:10:45.058330;13;;6;Submit Clicked;3,6,9,11,13,17,19,22;e,s,i,e,s;;;;
2017-09-29T15:10:46.838354;13;;6;Submit Clicked;3,6,9,11,13,17,19,22;e,s,i,e,s;;;;
2017-09-29T15:10:46.838652;13;;6;Run Clicked;3,6,9,11,13,17,19,22;e,s,i,e,s;;;;
2017-09-29T15:10:48.456637;13;;;Next Clicked;;;;;;
2017-09-29T15:10:52.910587;13;6;1;Sequence Generated;3,6,9,11,13,17,19,22;Flock East->Flock South->Flocking->Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:10:54.227953;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:10:54.812823;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:10:55.755549;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:10:56.940799;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:10:57.092581;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:10:57.244694;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-29T15:10:57.396603;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:11:06.251581;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T15:11:10.564441;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T15:11:11.123516;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:11:13.298895;13;;1;Submit Clicked;5;e;;;;
2017-09-29T15:11:14.661061;13;;1;Submit Clicked;5;e;;;;
2017-09-29T15:11:14.661300;13;;1;Run Clicked;5;e;;;;
2017-09-29T15:11:16.704318;13;6;2;Sequence Generated;5;Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:11:17.851892;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:11:18.035577;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:11:20.340532;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:11:20.923846;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:11:22.779584;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:11:23.347906;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T15:11:29.080875;13;;2;Submit Clicked;3,6,9;;;;;
2017-09-29T15:11:30.053629;13;;2;Submit Clicked;3,6,9;;;;;
2017-09-29T15:11:30.053845;13;;2;Run Clicked;3,6,9;;;;;
2017-09-29T15:11:34.113412;13;6;3;Sequence Generated;3,6,9;Flock West->Flock South->Flock East;176.911530;VALID;INCOMPLETE;
2017-09-29T15:11:43.059210;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:11:47.219604;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:11:47.971553;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:11:48.507734;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T15:11:52.179536;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T15:11:53.268807;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T15:11:53.436469;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:11:54.356019;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T15:11:55.156854;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T15:11:58.691545;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T15:11:59.588498;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T15:12:00.795925;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:12:02.939992;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T15:12:05.411832;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T15:12:06.940626;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T15:12:07.875598;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T15:12:08.603607;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:12:09.644624;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:12:10.373600;13;;3;Submit Clicked;2,5,8;n,e,r;;;;
2017-09-29T15:12:11.269919;13;;3;Submit Clicked;2,5,8;n,e,r;;;;
2017-09-29T15:12:11.270197;13;;3;Run Clicked;2,5,8;n,e,r;;;;
2017-09-29T15:12:15.297622;13;6;4;Sequence Generated;2,5,8;Flock North->Flock East->Rendezvous;227.688889;VALID;INCOMPLETE;
2017-09-29T15:12:19.491493;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:12:21.189376;13;;4;Submit Clicked;2,6,9;n,e,r;;;;
2017-09-29T15:12:22.653735;13;;4;Submit Clicked;2,6,9;n,e,r;;;;
2017-09-29T15:12:22.654001;13;;4;Run Clicked;2,6,9;n,e,r;;;;
2017-09-29T15:12:26.689273;13;6;5;Sequence Generated;2,6,9;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T15:12:28.299952;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:12:30.397662;13;;5;Submit Clicked;1.5,5.5,8.5;n,e,r;;;;
2017-09-29T15:12:31.277881;13;;5;Submit Clicked;1.5,5.5,8.5;n,e,r;;;;
2017-09-29T15:12:31.278194;13;;5;Run Clicked;1.5,5.5,8.5;n,e,r;;;;
2017-09-29T15:12:35.297376;13;6;6;Sequence Generated;1.5,5.5,8.5;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T15:12:37.851593;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:12:39.789287;13;;6;Submit Clicked;1.3,5.3,8.3;n,e,r;;;;
2017-09-29T15:12:40.397398;13;;6;Submit Clicked;1.3,5.3,8.3;n,e,r;;;;
2017-09-29T15:12:40.397651;13;;6;Run Clicked;1.3,5.3,8.3;n,e,r;;;;
2017-09-29T15:12:44.416896;13;6;7;Sequence Generated;1.3,5.3,8.3;Flock North->Flock East->Rendezvous;263.613159;VALID;COMPLETE;
2017-09-29T15:13:23.355893;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:13:30.852600;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:13:35.356951;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:14:01.987740;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:14:04.579798;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:14:05.700679;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:14:06.531809;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T15:14:08.396862;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-29T15:14:09.027696;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:14:11.621784;13;;7;Submit Clicked;1.3,4.3,7.3;n,e,i;;;;
2017-09-29T15:14:12.381977;13;;7;Submit Clicked;1.3,4.3,7.3;n,e,i;;;;
2017-09-29T15:14:12.382239;13;;7;Run Clicked;1.3,4.3,7.3;n,e,i;;;;
2017-09-29T15:14:16.416738;13;6;8;Sequence Generated;1.3,4.3,7.3;Flock North->Flock East->Flocking;160.146210;VALID;INCOMPLETE;
2017-09-29T15:14:24.803763;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T15:14:26.181549;13;;8;Submit Clicked;1.3,4.3,8.3;n,e,i;;;;
2017-09-29T15:14:26.877986;13;;8;Submit Clicked;1.3,4.3,8.3;n,e,i;;;;
2017-09-29T15:14:26.878414;13;;8;Run Clicked;1.3,4.3,8.3;n,e,i;;;;
2017-09-29T15:14:30.913669;13;6;9;Sequence Generated;1.3,4.3,8.3;Flock North->Flock East->Flocking;170.146820;VALID;INCOMPLETE;
2017-09-29T15:14:32.204049;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:14:33.724187;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:14:34.460943;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:14:35.199169;13;;9;Submit Clicked;1.3,4.3,8.3,10.3;n,e,i,r;;;;
2017-09-29T15:14:35.870222;13;;9;Submit Clicked;1.3,4.3,8.3,10.3;n,e,i,r;;;;
2017-09-29T15:14:35.870548;13;;9;Run Clicked;1.3,4.3,8.3,10.3;n,e,i,r;;;;
2017-09-29T15:14:40.897361;13;6;10;Sequence Generated;1.3,4.3,8.3,10.3;Flock North->Flock East->Flocking->Rendezvous;244.277237;VALID;COMPLETE;
2017-09-29T15:14:45.052788;13;;;Next Clicked;;;;;;
2017-09-29T15:14:54.243804;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:14:55.724090;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:14:56.211794;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T15:14:56.627819;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:14:57.163920;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:14:58.043806;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-29T15:14:59.054433;13;;0;Submit Clicked;5,10,15,20,25,30;;;;;
2017-09-29T15:14:59.830670;13;;0;Submit Clicked;5,10,15,20,25,30;;;;;
2017-09-29T15:14:59.830917;13;;0;Run Clicked;5,10,15,20,25,30;;;;;
2017-09-29T15:15:07.377474;13;10;1;Sequence Generated;5,10,15,20,25,30;Flock West->Flocking->Flock East->Rendezvous->Rendezvous->Rendezvous;422.149628;VALID;INCOMPLETE;
2017-09-29T15:15:12.075806;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:15:16.395725;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:15:17.581259;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:15:19.452832;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:15:19.939876;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-29T15:15:21.124012;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T15:15:25.964043;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:15:26.259788;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T15:15:27.492847;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T15:15:30.041267;13;;1;Submit Clicked;5,10,15,30;i,e,r;;;;
2017-09-29T15:15:32.078248;13;;1;Submit Clicked;5,10,15,30;i,e,r;;;;
2017-09-29T15:15:32.078530;13;;1;Run Clicked;5,10,15,30;i,e,r;;;;
2017-09-29T15:15:36.116411;13;10;2;Sequence Generated;5,10,15,30;Flocking->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:15:46.627966;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T15:15:47.525010;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-29T15:15:49.244985;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T15:15:50.580764;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T15:15:50.732861;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:15:50.900566;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T15:15:52.973021;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T15:15:55.211873;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T15:15:59.164806;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T15:16:00.860086;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T15:16:02.372038;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T15:16:03.155802;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T15:16:03.844015;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T15:16:04.524756;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T15:16:05.683816;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:16:07.763793;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T15:16:08.855900;13;;2;Submit Clicked;5,15,20;n,e,r;;;;
2017-09-29T15:16:09.565789;13;;2;Submit Clicked;5,15,20;n,e,r;;;;
2017-09-29T15:16:09.566111;13;;2;Run Clicked;5,15,20;n,e,r;;;;
2017-09-29T15:16:13.363857;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T15:16:13.616858;13;10;3;Sequence Generated;5,15,20;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T15:16:15.113320;13;;3;Submit Clicked;2,12,17;n,e,r;;;;
2017-09-29T15:16:16.046039;13;;3;Submit Clicked;2,12,17;n,e,r;;;;
2017-09-29T15:16:16.046434;13;;3;Run Clicked;2,12,17;n,e,r;;;;
2017-09-29T15:16:20.081027;13;10;4;Sequence Generated;2,12,17;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
